type,db,y,yp,ypl,file
electrode,mp,1,0.055305965,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/BaCaCrF7_mp-560577_computed.cif
electrode,mp,1,0.0029009157,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/BaCa4(CoN2)2_mp-606338_computed.cif
electrode,mp,1,0.9999645,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiSn2(SO4)3_mp-768785_computed.cif
electrode,mp,1,0.9999908,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li2Sn2(SO4)3_mp-768755_computed.cif
electrode,mp,1,0.97097653,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ba6Li2Ti7(Sb3O14)3_mp-772829_computed.cif
electrode,mp,1,0.04964418,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca(WO2)2_mvc-9988_computed.cif
electrode,mp,1,0.72077334,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li10Mn2Fe3Ni3O16_mp-764933_computed.cif
electrode,mp,1,0.39349392,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K2LiCoF6_mp-1111150_computed.cif
electrode,mp,1,0.9981798,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiScSn_mp-1100438_computed.cif
electrode,mp,1,0.9993253,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/LiCuPO4F_mp-25405_computed.cif
electrode,mp,1,0.64724016,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaCuF4_mp-12266_computed.cif
electrode,mp,1,0.7326974,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaCrAsO5_mvc-5561_computed.cif
electrode,mp,1,0.99554706,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Sb(TeO4)3_mp-753363_computed.cif
electrode,mp,1,0.98234046,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li4Sb(TeO4)3_mp-776021_computed.cif
electrode,mp,1,0.9808374,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Na3LiSbP2O9_mp-761144_computed.cif
electrode,mp,1,0.067042746,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca5Cu2(IrO6)2_mvc-14837_computed.cif
electrode,mp,1,0.24865818,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTa2CoO7_mvc-7604_computed.cif
electrode,mp,1,0.07057154,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca2CuO3_mp-5869_computed.cif
electrode,mp,1,0.9993437,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca(CoS2)4_mvc-62_computed.cif
electrode,mp-avail-in-cod,1,0.9305804,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTa2Bi2O9_mp-556697_computed.cif
electrode,mp,1,0.6329459,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTa2Bi2O9_mp-556848_computed.cif
electrode,mp,1,0.9865089,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca(Cu3O4)2_mp-1147677_computed.cif
electrode,mp,1,0.64434385,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca(CuO2)2_mvc-4685_computed.cif
electrode,mp,1,0.31515148,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaMnS2_mp-1227051_computed.cif
electrode,mp,1,0.99996793,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaCr2F12_mvc-14383_computed.cif
electrode,mp,1,0.07150876,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTi5O7_mvc-2210_computed.cif
electrode,mp,1,0.016014105,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ba2Ca3Tl2(CoO3)4_mvc-122_computed.cif
electrode,mp,1,0.89178103,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaCrF5_mvc-3731_computed.cif
electrode,mp,1,0.99873143,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaCr2F10_mvc-11949_computed.cif
electrode,mp,1,0.36924294,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3Si3(WO6)2_mp-1154711_computed.cif
electrode,mp,1,0.9876589,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaNi3(P2O7)2_mp-19473_computed.cif
electrode,mp-avail-in-cod,1,0.18836997,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTi2O4_mvc-4945_computed.cif
electrode,mp-avail-in-cod,1,0.078402646,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTi2O4_mvc-12415_computed.cif
electrode,mp,1,0.29716167,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTi2O4_mvc-12486_computed.cif
electrode,mp,1,0.28283578,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTi2O4_mvc-12484_computed.cif
electrode,mp-avail-in-cod,1,0.09694369,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTi2O4_mp-3463_computed.cif
electrode,mp,1,0.99593616,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaNi2(P2O7)2_mvc-14117_computed.cif
electrode,mp,1,0.62241066,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTi4O8_mvc-14915_computed.cif
electrode,mp,1,0.24544701,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3Fe2(ReO6)2_mvc-12765_computed.cif
electrode,mp,1,0.9852356,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaV2S5_mvc-11311_computed.cif
electrode,mp,1,0.99664223,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca(VS2)4_mvc-13560_computed.cif
electrode,mp,1,0.9944002,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca(VS2)4_mvc-11740_computed.cif
electrode,mp,1,0.84046185,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaFeF4_mvc-14231_computed.cif
electrode,mp,1,0.3095439,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ba2CaTi2CuF14_mvc-3436_computed.cif
electrode,mp,1,0.901548,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaNiF4_mvc-14355_computed.cif
electrode,mp,1,0.99518234,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca2BiAsO6_mp-557070_computed.cif
electrode,mp,1,0.79382277,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3Sb2_mp-1013546_computed.cif
electrode,mp,1,0.69198835,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaCu3(SnO3)4_mp-18190_computed.cif
electrode,mp,1,0.88286257,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaV4(CoO7)2_mvc-12294_computed.cif
electrode,mp,1,0.0148846805,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca5Cu2(RhO6)2_mvc-13039_computed.cif
electrode,mp,1,0.012378368,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/BaCa4(CuN2)2_mp-569603_computed.cif
electrode,mp,1,0.4994802,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3Mn2(FeO5)2_mvc-13130_computed.cif
electrode,mp,1,0.90428054,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3Bi2_mp-1013735_computed.cif
electrode,mp,1,0.0302749,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaLa2CrO6_mvc-13419_computed.cif
electrode,mp,1,0.99976474,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaCr2(Si2O5)4_mvc-14147_computed.cif
electrode,mp,1,0.3150892,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca2Nb2O7_mp-4155_computed.cif
electrode,mp,1,0.9849027,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca2Sn_mp-1009730_computed.cif
electrode,mp,1,0.4261766,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3Co2(WO6)2_mvc-13348_computed.cif
electrode,mp,1,0.801744,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaCr(SiO3)2_mp-1157256_computed.cif
electrode,mp,1,0.70313597,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca(Fe9O13)2_mvc-13333_computed.cif
electrode,mp,1,0.15120587,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca5La10Mn14(NiO24)2_mvc-13252_computed.cif
electrode,mp,1,0.9669731,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaMoF5_mvc-3735_computed.cif
electrode,mp,1,0.9136859,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaMoF5_mvc-14163_computed.cif
electrode,mp,1,0.99870145,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaV2Ni2(P2O9)2_mvc-12291_computed.cif
electrode,mp,1,0.51234704,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca(FeO2)4_mvc-12189_computed.cif
electrode,mp,1,0.9683801,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaMnF5_mp-557426_computed.cif
electrode,mp,1,0.35804835,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaMnF4_mvc-14349_computed.cif
electrode,mp,1,0.14425966,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3Ni2(WO6)2_mvc-14936_computed.cif
electrode,mp,1,0.996287,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3Cu3(AsO4)4_mp-555937_computed.cif
electrode,mp,1,0.99663335,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaCuAs2O7_mp-6203_computed.cif
electrode,mp,1,0.23818856,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca2MnGaO5_mp-630403_computed.cif
electrode,mp,1,0.26481184,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaVF4_mvc-3446_computed.cif
electrode,mp,1,0.9496379,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaVF5_mvc-3740_computed.cif
electrode,mp-avail-in-cod,1,0.08163581,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTi4(CuO4)3_mp-22592_computed.cif
electrode,mp,1,0.034556963,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca2Nd2Nb3FeO14_mp-40206_computed.cif
electrode,mp,1,0.21147023,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca2GaFeO5_mp-648069_computed.cif
electrode,mp-avail-in-cod,1,0.090250134,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaMn4(CuO4)3_mp-510570_computed.cif
electrode,mp,1,0.07488062,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaLa2MoO6_mvc-11726_computed.cif
electrode,mp,1,0.51535046,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3Ge3(MoO6)2_mvc-4467_computed.cif
electrode,mp-avail-in-cod,1,0.27107376,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/BaCa(FeO2)4_mp-18950_computed.cif
electrode,mp,1,0.92739564,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaC2_mp-570697_computed.cif
electrode,mp,1,0.23893602,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaC2_mp-1009655_computed.cif
electrode,mp,1,0.99999094,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaSb10(S3O5)2_mp-504882_computed.cif
electrode,mp,1,0.9999989,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaBiF5_mvc-13928_computed.cif
electrode,mp,1,0.99994147,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaBiF5_mvc-14207_computed.cif
electrode,mp,1,0.9891332,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca(Mo3S4)2_mp-8530_computed.cif
electrode,mp,1,0.15281509,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca2CrIrO6_mvc-5785_computed.cif
electrode,mp,1,0.99838805,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaTiFe(PO4)3_mp-39160_computed.cif
electrode,mp,1,0.060225546,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca2MoWO6_mvc-4994_computed.cif
electrode,mp,1,0.2522244,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca(NiN)2_mvc-11775_computed.cif
electrode,mp,1,0.96591383,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3Cr6(FeO6)4_mvc-8026_computed.cif
electrode,mp,1,0.05764465,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca2IrWO6_mvc-5822_computed.cif
electrode,mp,1,0.9948909,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs2CaSnCl6_mp-989570_computed.cif
electrode,mp,1,0.35332173,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca(FeSb3)4_mp-13464_computed.cif
electrode,mp,1,0.16213487,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaLa2WO6_mvc-15479_computed.cif
electrode,mp-avail-in-cod,1,0.17499813,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3SbN_mp-1013548_computed.cif
electrode,mp,1,0.98141,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CaCrNiP2O9_mvc-8343_computed.cif
electrode,mp-avail-in-cod,1,0.7901531,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Ca3BiN_mp-31149_computed.cif
electrode,mp,1,0.99562573,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs2Mo3P5O19_mp-1196773_computed.cif
electrode,mp,1,0.98245436,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsMo2P3O13_mp-1199248_computed.cif
electrode,mp,1,0.9976152,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs4Sn23_mp-2496_computed.cif
electrode,mp-avail-in-cod,1,0.99412847,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsCoPO4_mp-1203303_computed.cif
electrode,mp,1,0.83826834,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsZr6MnCl14_mp-1213469_computed.cif
electrode,mp,1,0.97902197,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs(CrS2)2_mp-1238886_computed.cif
electrode,mp,1,0.87244284,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs3CoF6_mp-1206497_computed.cif
electrode,mp,1,0.24449341,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsTi8O16_mp-867522_computed.cif
electrode,mp,1,0.94588995,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsFeF3_mp-558694_computed.cif
electrode,mp-avail-in-cod,1,0.9630048,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsFe2F6_mp-1105732_computed.cif
electrode,mp,1,0.9179255,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs(MoS)3_mp-561682_computed.cif
electrode,mp,1,0.03289409,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs2CrF6_mp-557324_computed.cif
electrode,mp,1,0.53503084,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsNbO3_mp-1096944_computed.cif
electrode,mp,1,0.99762017,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs3Sb2Br9_mp-579560_computed.cif
electrode,mp,1,0.9890372,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs3SbBr6_mp-1112952_computed.cif
electrode,mp,1,0.9874795,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsSnF3_mp-998457_computed.cif
electrode,mp-avail-in-cod,1,0.9997141,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsSnI3_mp-614013_computed.cif
electrode,mp,1,0.9992036,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsZr6CI14_mp-582176_computed.cif
electrode,mp,1,0.51649237,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsCr5Se8_mp-505149_computed.cif
electrode,mp-avail-in-cod,1,0.9996557,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsCrP2S7_mp-1103473_computed.cif
electrode,mp,1,0.17717601,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs3Sb_mp-10378_computed.cif
electrode,mp,1,0.99995613,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs2WCl6_mp-30234_computed.cif
electrode,mp,1,0.00029185548,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs3Ni_mp-985605_computed.cif
electrode,mp,1,0.00013965525,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsLi2C_mp-1213008_computed.cif
electrode,mp,1,0.9960453,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs2RbSb_mp-1095809_computed.cif
electrode,mp,1,0.99839276,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsC10_mp-1721_computed.cif
electrode,mp-avail-in-cod,1,0.013629045,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsLaNb2O7_mp-553248_computed.cif
electrode,mp,1,0.1447717,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs2LiNbF6_mp-1112580_computed.cif
electrode,mp,1,0.841697,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/CsIn(Cu3O4)2_mp-1232361_computed.cif
electrode,mp,1,0.9166681,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb2CrF6_mp-560562_computed.cif
electrode,mp,1,0.0012737336,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb3V_mp-974743_computed.cif
electrode,mp,1,0.7838286,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbWO3_mp-975138_computed.cif
electrode,mp,1,0.855777,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb(WO3)6_mp-38637_computed.cif
electrode,mp,1,0.73057944,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbCr5Se8_mp-28818_computed.cif
electrode,mp,1,0.5573175,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb(MoS)3_mp-8117_computed.cif
electrode,mp,1,0.9857756,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbCr5Te8_mp-975531_computed.cif
electrode,mp,1,0.4581221,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb3Sb_mp-16319_computed.cif
electrode,mp,1,0.085501306,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb3Sb_mp-33018_computed.cif
electrode,mp,1,0.7084413,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb(CrS2)2_mp-1238779_computed.cif
electrode,mp,1,0.8738206,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbZr6MnCl14_mp-1209676_computed.cif
electrode,mp,1,0.94772524,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbFeF3_mp-554465_computed.cif
electrode,mp,1,0.0027841122,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb3Re_mp-974856_computed.cif
electrode,mp,1,0.6381603,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbCrO3_mp-1076360_computed.cif
electrode,mp,1,0.14464514,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbBi_mp-1066029_computed.cif
electrode,mp,1,0.41017985,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb2NaCrF6_mp-560936_computed.cif
electrode,mp,1,0.9999201,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb3Sb2Br9_mp-28222_computed.cif
electrode,mp,1,0.9976834,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb2WCl6_mp-30227_computed.cif
electrode,mp,1,0.93152356,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbNbO3_mp-1075911_computed.cif
electrode,mp,1,0.26733285,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb2Mo15Se19_mp-1195519_computed.cif
electrode,mp,1,0.9204668,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbReO3_mp-975216_computed.cif
electrode,mp,1,0.9931718,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs2RbSbCl6_mp-1112122_computed.cif
electrode,mp,1,0.99963915,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs2RbSbBr6_mp-1112121_computed.cif
electrode,mp,1,0.000593034,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb3Co_mp-975050_computed.cif
electrode,mp,1,0.0002930955,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb3Mo_mp-974882_computed.cif
electrode,mp,1,0.0031976283,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbTiS2_mp-16318_computed.cif
electrode,mp,1,0.18276933,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb3Sn_mp-974789_computed.cif
electrode,mp,1,0.00015320553,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb3Mn_mp-974970_computed.cif
electrode,mp,1,0.1253142,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbCrN2_mp-1029828_computed.cif
electrode,mp,1,0.77626777,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb2NaSbF6_mp-989541_computed.cif
electrode,mp-avail-in-cod,1,0.9998745,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb2FeH12(SO7)2_mp-1198856_computed.cif
electrode,mp,1,0.99534273,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/RbZr6CI14_mp-1209204_computed.cif
electrode,mp,1,0.0711082,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb3W_mp-1186876_computed.cif
electrode,mp,1,0.9841232,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Li8Zr7Fe(PO4)12_mp-1176803_computed.cif
electrode,mp,1,0.5030539,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Rb2LiNbF6_mp-1110630_computed.cif
electrode,mp,1,0.16266444,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs2RbCuF6_mp-1206535_computed.cif
electrode,mp-avail-in-cod,1,0.11577073,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KRb2VF6_mp-557411_computed.cif
electrode,mp,1,0.95733786,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K2FePCO7_mp-773453_computed.cif
electrode,mp,1,0.0042787166,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K3Cr_mp-1184873_computed.cif
electrode,mp-avail-in-cod,1,0.999998,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KSn4(PO4)3_mp-6755_computed.cif
electrode,mp,1,0.6593481,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KMn4O8_mp-1003312_computed.cif
electrode,mp,1,0.9416271,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KMn2O4_mp-763541_computed.cif
electrode,mp-avail-in-cod,1,0.66401786,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KMn8O16_mp-1016153_computed.cif
electrode,mp,1,0.119435094,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KMnO2_mp-1003854_computed.cif
electrode,mp,1,0.26094145,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K(MoO2)4_mp-650817_computed.cif
electrode,mp,1,0.9576209,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KFeF3_mp-556891_computed.cif
electrode,mp,1,0.97624403,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K3Fe5F15_mp-1201518_computed.cif
electrode,mp,1,0.8267447,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K3V2(PO4)3_mp-1022965_computed.cif
electrode,mp,1,0.24150386,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K3Ti8O17_mp-758970_computed.cif
electrode,mp,1,0.76140064,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K2CrF6_mp-1211950_computed.cif
electrode,mp,1,0.42461795,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KTi16O32_mp-757418_computed.cif
electrode,mp,1,0.87345886,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KCrO3_mp-1076732_computed.cif
electrode,mp,1,0.41546082,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KCr20O40_mp-1224192_computed.cif
electrode,mp,1,0.45649266,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K(Nb3Se4)2_mp-1223754_computed.cif
electrode,mp-avail-in-cod,1,0.7088837,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KNbSe2_mp-7940_computed.cif
electrode,mp,1,0.9985916,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K2BiPCO7_mp-772808_computed.cif
electrode,mp,1,0.7997633,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K3Nb8(O5F2)2_mp-1223692_computed.cif
electrode,mp,1,0.78186196,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KNbO2F_mp-1223310_computed.cif
electrode,mp,1,0.972714,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K3Sb_mp-10159_computed.cif
electrode,mp-avail-in-cod,1,0.43630564,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K3Sb_mp-14017_computed.cif
electrode,mp-avail-in-cod,1,0.9997372,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KCrP2S7_mp-7147_computed.cif
electrode,mp-avail-in-cod,1,0.9998559,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K3Cr2(PS4)3_mp-559251_computed.cif
electrode,mp,1,0.4935898,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K(Nb3S4)2_mp-1223960_computed.cif
electrode,mp-avail-in-cod,1,0.41529998,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KNbS2_mp-7938_computed.cif
electrode,mp-avail-in-cod,1,0.99991775,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KBi(PO3)4_mp-559020_computed.cif
electrode,mp,1,0.8486352,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KVF4_mp-560997_computed.cif
electrode,mp-avail-in-cod,1,0.95620865,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KNi3P3O11_mp-1198941_computed.cif
electrode,mp,1,0.8898311,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KWO3_mp-1040472_computed.cif
electrode,mp,1,0.93383366,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K9(WO3)20_mp-761779_computed.cif
electrode,mp,1,0.8414541,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/KFePO4_mp-746071_computed.cif
electrode,mp-avail-in-cod,1,0.1873326,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/Cs2KCrF6_mp-560956_computed.cif
electrode,mp,1,0.44484246,-1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K(Ti3Se4)4_mp-1224082_computed.cif
electrode,mp,1,0.99755776,1.0,/home/adavar2/Data/syn/electrode_materials/downloads_2/K2MnPCO7_mp-769604_computed.cif
